name,main_category,sub_category,image,link,ratings,no_of_ratings,discount_price,actual_price
"Milton Prudent 500 Thermosteel 24 Hours Hot and Cold Water Bottle, 500 ml, Blue",home & kitchen,Kitchen Storage & Containers,https://m.media-amazon.com/images/I/61eftTUlpwL._AC_UL320_.jpg,https://www.amazon.in/Milton-Prudent-Thermosteel-Cold-Bottle/dp/B07TVD6545/ref=sr_1_122?qid=1679212744&s=kitchen&sr=1-122,4.4,"5,866",₹714,₹940
"Cello Puro Plastic Sports 900 Water Bottle, Set of 2 (Assorted)",home & kitchen,Kitchen Storage & Containers,https://m.media-amazon.com/images/I/61ZVAOOaGmL._AC_UL320_.jpg,https://www.amazon.in/Cello-Sports-Plastic-Bottle-Assorted/dp/B07CM5DDTH/ref=sr_1_123?qid=1679212744&s=kitchen&sr=1-123,4.0,"4,684",₹245,₹399
ZOSOE Sprout Maker | Sprout Maker Box | Hygienic Sprout Maker with 4 Container | Organic Home Making Fresh Sprouts Beans f...,home & kitchen,Kitchen Storage & Containers,https://m.media-amazon.com/images/I/51agdN7vi-L._AC_UL320_.jpg,https://www.amazon.in/ZOSOE-Plastic-Hygienic-Container-Organic/dp/B08543TV1J/ref=sr_1_124?qid=1679212744&s=kitchen&sr=1-124,4.0,"7,297",₹299,₹599
"SHAYONAM Fridge Storage Boxes, Fridge Organizer Case With Removable Drain Plate Stackable Fridge Storage Containers Keep F...",home & kitchen,Kitchen Storage & Containers,https://m.media-amazon.com/images/I/61du-gFZwnL._AC_UL320_.jpg,https://www.amazon.in/SHAYONAM-Organizer-Containers-Vegetables-Pack/dp/B0BHZR65WC/ref=sr_1_125?qid=1679212744&s=kitchen&sr=1-125,4.3,320,₹599,₹669
"Cello Swift Vacuum Insulated Flask | Hot and Cold Water Bottle | Double Walled Stainless Steel Bottle for Travel, Home, Of...",home & kitchen,Kitchen Storage & Containers,https://m.media-amazon.com/images/I/61L3YjA-X8L._AC_UL320_.jpg,https://www.amazon.in/Cello-Swift-Steel-Flask-Silver/dp/B00N3L3XB6/ref=sr_1_126?qid=1679212744&s=kitchen&sr=1-126,4.3,"14,401",₹949,"₹1,449"
12FOR COLLECTION 2pcs Stainless Steel Kitchen Dish Rack Expandable Storage Shelves for Kitchen Cabinets Multipurpose Organ...,home & kitchen,Kitchen Storage & Containers,https://m.media-amazon.com/images/I/71zcsvFZaHL._AC_UL320_.jpg,https://www.amazon.in/12FOR-COLLECTION-Stainless-Expandable-Multipurpose/dp/B09XDQZHW2/ref=sr_1_127?qid=1679212744&s=kitchen&sr=1-127,3.9,798,₹333,₹599
"Grade Stainless Steel Sports Water Bottle with LED Temperature Display,Double Wall Vacuum Insulated Water Bottle, Stay Hot...",home & kitchen,Kitchen Storage & Containers,https://m.media-amazon.com/images/I/61VO5sUvEoL._AC_UL320_.jpg,https://www.amazon.in/Stainless-Sports-Temperature-Display-Insulated/dp/B07ZVL147P/ref=sr_1_128?qid=1679212744&s=kitchen&sr=1-128,4.4,"5,251",₹349,₹799
VROKLA 6pcs Fridge Storage Boxes Fridge Organizer with Removable Drain Plate and Lid Stackable Fridge Storage Containers P...,home & kitchen,Kitchen Storage & Containers,https://m.media-amazon.com/images/I/61HBVRQl7KS._AC_UL320_.jpg,https://www.amazon.in/VROKLA-Organizer-Removable-Containers-Vegetables/dp/B09MTQ1PN3/ref=sr_1_129?qid=1679212744&s=kitchen&sr=1-129,4.1,"1,601",₹649,"₹1,499"
Signoraware 4.5 Litres Modular Multi-Purpose Plastic Containers with Lid for Kitchen Storage | Food Grade BPA Free Leak Pr...,home & kitchen,Kitchen Storage & Containers,https://m.media-amazon.com/images/I/71yDJ-UNHYL._AC_UL320_.jpg,https://www.amazon.in/Signoraware-Modular-Purpose-Plastic-Container/dp/B00JJHD3IG/ref=sr_1_130?qid=1679212744&s=kitchen&sr=1-130,4.4,"2,281",₹319,₹425
"Amazon Brand - Solimo Plastic Storage Containers With Metal Finish Lids- 15 pieces, Silver",home & kitchen,Kitchen Storage & Containers,https://m.media-amazon.com/images/I/91Hffht29zL._AC_UL320_.jpg,https://www.amazon.in/Solimo-Plastic-Container-15-Pieces-Silver/dp/B07HCLTFRN/ref=sr_1_131?qid=1679212744&s=kitchen&sr=1-131,4.1,"15,228",₹829,"₹1,700"
"Cutting EDGE Neo Durable Kitchen Sink, Dish Rack Drainer, Drying Rack Design 4 Washing Basket with Tray for Kitchen (Polyp...",home & kitchen,Kitchen Storage & Containers,https://m.media-amazon.com/images/I/71tRzR72QCS._AC_UL320_.jpg,https://www.amazon.in/Cutting-EDGE-Durable-Organizers-Utensils/dp/B097HN633M/ref=sr_1_132?qid=1679212744&s=kitchen&sr=1-132,4.0,315,,₹399
"12FOR COLLECTION Stainless Steel 3-Tier Storage Rack for Corners, Multipurpose Stainless Steel Kitchen Plate Dish Corner S...",home & kitchen,Kitchen Storage & Containers,https://m.media-amazon.com/images/I/61eX3uIvTwL._AC_UL320_.jpg,https://www.amazon.in/12FOR-COLLECTION-Stainless-Storage-Multipurpose/dp/B09MYH9QC1/ref=sr_1_133?qid=1679212744&s=kitchen&sr=1-133,3.8,"2,018",₹356,₹699
"Amazon Brand - Solimo Borosilicate Glass Water Bottle, (Transparent, 1000 ml, 1 Piece",home & kitchen,Kitchen Storage & Containers,https://m.media-amazon.com/images/I/61+vVuWFZgL._AC_UL320_.jpg,https://www.amazon.in/Amazon-Brand-Solimo-Borosilicate-Bottle/dp/B087RZBP2R/ref=sr_1_134?qid=1679212744&s=kitchen&sr=1-134,4.2,"1,242",₹349,₹850
"Treo By Milton All Fresh Premier Tiffin Set of 8 (3 - Containers, 400 ml Each; 1 - Steel Bottle, 750 ml; 2 - Pickle/Chutne...",home & kitchen,Kitchen Storage & Containers,https://m.media-amazon.com/images/I/81ZEMVyXf0L._AC_UL320_.jpg,https://www.amazon.in/Treo-Milton-Fresh-Premier-Tiffin/dp/B0BJLBYDFR/ref=sr_1_135?qid=1679212744&s=kitchen&sr=1-135,4.3,57,"₹1,049","₹2,499"
"Treo By Milton Cube Storage Glass Jar, 1 Piece, 1000 ml, Transparent | BPA Free | Storage Jar | Kitchen Organizer Modular...",home & kitchen,Kitchen Storage & Containers,https://m.media-amazon.com/images/I/71QU-EN9LxL._AC_UL320_.jpg,https://www.amazon.in/Treo-Glass-Jar-Litre-Nocolortrans/dp/B01H5BT480/ref=sr_1_136?qid=1679212744&s=kitchen&sr=1-136,4.4,"17,373",₹189,₹250
Amazon Brand - Solimo Revolving Plastic Spice Rack set (16 pieces),home & kitchen,Kitchen Storage & Containers,https://m.media-amazon.com/images/I/81u0Uo4nQdL._AC_UL320_.jpg,https://www.amazon.in/Amazon-Brand-Solimo-Revolving-pieces/dp/B07PBBRWFG/ref=sr_1_137?qid=1679212744&s=kitchen&sr=1-137,3.9,"21,701",₹469,"₹1,100"
Signoraware 6.5 Litres Modular Multi-Purpose Plastic Containers with Lid for Kitchen Storage | Food Grade BPA Free Leak Pr...,home & kitchen,Kitchen Storage & Containers,https://m.media-amazon.com/images/I/31U5cX89OpL._AC_UL320_.jpg,https://www.amazon.in/Signoraware-Modular-Square-Plastic-Container/dp/B00JJHEWJ0/ref=sr_1_138?qid=1679212744&s=kitchen&sr=1-138,4.4,"5,254",₹410,₹530
"Cello Crystal PET Bottle Set, 1 Litre, Set of 6, Black",home & kitchen,Kitchen Storage & Containers,https://m.media-amazon.com/images/I/71+I6P2z5-L._AC_UL320_.jpg,https://www.amazon.in/Cello-Crystal-Bottle-Litre-Black/dp/B01BYBTU1S/ref=sr_1_139?qid=1679212744&s=kitchen&sr=1-139,3.9,"5,738",,₹275
FineDine Sprout Maker Box Sprout Maker| Hygienic Sprout Maker with 4 Container | Organic Home Making Fresh Sprouts Beans f...,home & kitchen,Kitchen Storage & Containers,https://m.media-amazon.com/images/I/51UsKzyPk5L._AC_UL320_.jpg,https://www.amazon.in/FineDine-Hygienic-Container-Organic-Sprouts/dp/B0BRJHXTLS/ref=sr_1_140?qid=1679212744&s=kitchen&sr=1-140,4.7,"4,540",₹299,₹699
Sumeet Stainless Steel Belly Shape Masala (Spice) Box/Dabba/Organiser with See Through Lid with 7 Containers and Small Spo...,home & kitchen,Kitchen Storage & Containers,https://m.media-amazon.com/images/I/41v8CtpEDML._AC_UL320_.jpg,https://www.amazon.in/Sumeet-Stainless-Through-Containers-Capacity/dp/B07C5PHJQ5/ref=sr_1_141?qid=1679212744&s=kitchen&sr=1-141,4.2,"5,638",₹490,"₹1,000"
"wolpin Lunch Bags for Office Women, Men, Kids Insulated Travel Box / Tiffin / Storage Bag, College & School (Blue, Polyester)",home & kitchen,Kitchen Storage & Containers,https://m.media-amazon.com/images/I/71I6zTKyt9L._AC_UL320_.jpg,https://www.amazon.in/Wolpin-Polyester-Insulated-Storage-College/dp/B0B6D6PFDN/ref=sr_1_142?qid=1679212744&s=kitchen&sr=1-142,3.8,287,₹229,₹799
"U & U UNIQUE UTILITIES Microfiber Dish Drying Mat for Kitchen (Grey, 50 x 38 cm, Pack of 2)",home & kitchen,Kitchen Storage & Containers,https://m.media-amazon.com/images/I/81HS5xyfaUL._AC_UL320_.jpg,https://www.amazon.in/UNIQUE-UTILITIES-Microfiber-Kitchen-Grey/dp/B08WLVB68Z/ref=sr_1_143?qid=1679212744&s=kitchen&sr=1-143,4.3,907,₹499,₹998
"SPRUHA HOMES Fridge Storage Boxes. Set of 4 Fridge storage containers. 1.5L stackable, food grade, transparent plastic box...",home & kitchen,Kitchen Storage & Containers,https://m.media-amazon.com/images/I/71PFK7GqfLL._AC_UL320_.jpg,https://www.amazon.in/SPRUHA-HOMES-containers-transparent-Refrigerator/dp/B0BKZNPD5H/ref=sr_1_144?qid=1679212744&s=kitchen&sr=1-144,4.2,30,₹284,₹999
"HAPPI Multipurpose Unbreakable Plastic Transparent Storage Containers For Kitchen Airtight Masala Box Dabba Spice, Cereal,...",home & kitchen,Kitchen Storage & Containers,https://m.media-amazon.com/images/I/71PHXcMfkkL._AC_UL320_.jpg,https://www.amazon.in/HAPPI-Multipurpose-Unbreakable-Transparent-Containers/dp/B0BFN1694H/ref=sr_1_169?qid=1679212745&s=kitchen&sr=1-169,4.2,188,₹298,₹490
"GOLWYN Air Tight Containers For Kitchen Storage Set, Bpa Container For Kitchen Storage Set, Kitchen Organizer And Kitchen ...",home & kitchen,Kitchen Storage & Containers,https://m.media-amazon.com/images/I/71auAIxh1PL._AC_UL320_.jpg,https://www.amazon.in/GOLWYN-Containers-Container-Organizer-1100/dp/B0B2SBK18B/ref=sr_1_170?qid=1679212745&s=kitchen&sr=1-170,4.2,218,₹825,"₹2,499"
1500ml Fridge Storage Boxes Pack of 4 Fridge Organizer with Removable Drain Plate and Fridge Storage Containers Plastic Fr...,home & kitchen,Kitchen Storage & Containers,https://m.media-amazon.com/images/I/71vtGnGOCPL._AC_UL320_.jpg,https://www.amazon.in/Panchhi-Store-Containers-Container-Transparent/dp/B09BFMY3R4/ref=sr_1_171?qid=1679212745&s=kitchen&sr=1-171,4.3,77,₹399,₹799
AB99 COLLECTION Stainless Steel 3-Tier Storage kitchen Corner Rack | Plate Dish Corner Shelf Rack Stand Holder | Bartan St...,home & kitchen,Kitchen Storage & Containers,https://m.media-amazon.com/images/I/71kkAzD2fUL._AC_UL320_.jpg,https://www.amazon.in/AB99-COLLECTION-Stainless-Storage-Organizer/dp/B09X5S112M/ref=sr_1_172?qid=1679212745&s=kitchen&sr=1-172,4.0,186,₹345,₹999
Gadget Deals Masala Box - Dabba for Keeping Spices | Spice Box for Kitchen | masala box for kitchen | Masala Container|spi...,home & kitchen,Kitchen Storage & Containers,https://m.media-amazon.com/images/I/41u6aoNlIIL._AC_UL320_.jpg,https://www.amazon.in/Gadget-Deals-Masala-Box-Container/dp/B0B2WZ7GJK/ref=sr_1_173?qid=1679212745&s=kitchen&sr=1-173,4.0,86,₹149,₹299
"Milton Eiffel 1000 Plastic Insulated Flask, 910 ml, Black | BPA Free | Easy To Carry | Food Grade",home & kitchen,Kitchen Storage & Containers,https://m.media-amazon.com/images/I/61PH-PkUtVS._AC_UL320_.jpg,https://www.amazon.in/Milton-Eiffel-1000-Black-EC-THF-FTV-0018_BLACK/dp/B01AHQ7LWG/ref=sr_1_174?qid=1679212745&s=kitchen&sr=1-174,3.8,"3,441",₹330,₹435
"Zepdos® Stainless Steel 2-Tier Kitchen Rack and Organizer Spice Rack and Container Organizer, Utensils Dishes Spices Jar h...",home & kitchen,Kitchen Storage & Containers,https://m.media-amazon.com/images/I/71-Fb1WV0bL._AC_UL320_.jpg,https://www.amazon.in/Zepdos%C2%AE-Stainless-Organizer-Container-Utensils/dp/B0BGJ3C1JL/ref=sr_1_175?qid=1679212745&s=kitchen&sr=1-175,3.7,45,₹385,₹999
"Milton Glassy 1000 Thermosteel 24 Hours Hot and Cold Water Bottle with Drinking Cup Lid, 1 Litre, Grey | Leak Proof | Offi...",home & kitchen,Kitchen Storage & Containers,https://m.media-amazon.com/images/I/71d2YCzgXPL._AC_UL320_.jpg,https://www.amazon.in/Milton-Glassy-1000ml-Vaccum-Flasks/dp/B01IQYNO8G/ref=sr_1_176?qid=1679212745&s=kitchen&sr=1-176,4.4,"6,605","₹1,000","₹1,260"
"limbani brothers™ Kitchen 8 Pcs Sets Airtight Rasoi Box Spice Storage Jar Masala Box Spice Container Idle For, Easy Flow S...",home & kitchen,Kitchen Storage & Containers,https://m.media-amazon.com/images/I/6140K6f3z-L._AC_UL320_.jpg,https://www.amazon.in/LIMBANI-BROTHERSTM-Kitchen-Airtight-Container/dp/B0B7XWJKQH/ref=sr_1_177?qid=1679212745&s=kitchen&sr=1-177,4.3,133,₹389,₹899
Plantex Gold Stainless Steel Folding Towel Rack for Bathroom/Towel Stand(24 Inch-Chrome Finish),home & kitchen,Kitchen Storage & Containers,https://m.media-amazon.com/images/I/61x3HLSDFNL._AC_UL320_.jpg,https://www.amazon.in/Plantex-Pitru-Stainless-Folding-Silver/dp/B07GXG777H/ref=sr_1_178?qid=1679212745&s=kitchen&sr=1-178,4.3,"9,720","₹1,299","₹3,249"
"Amazon Brand - Solimo Plastic Storage container Set with sliding mouth (Set of 3, 1100 ml)",home & kitchen,Kitchen Storage & Containers,https://m.media-amazon.com/images/I/7100qx1DgKL._AC_UL320_.jpg,https://www.amazon.in/Amazon-Brand-Plastic-Storage-container/dp/B07P96K1KR/ref=sr_1_179?qid=1679212745&s=kitchen&sr=1-179,3.6,"4,506",₹279,₹425
"MILTON Aqua 500 Stainless Steel Water Bottle, 500 ml, Silver | Leak Proof | Office Bottle | Gym Bottle | Home | Kitchen | ...",home & kitchen,Kitchen Storage & Containers,https://m.media-amazon.com/images/I/61d2S24-TFL._AC_UL320_.jpg,https://www.amazon.in/Milton-Stainless-Steel-Bottle-Silver/dp/B0829D4KYR/ref=sr_1_180?qid=1679212745&s=kitchen&sr=1-180,3.9,638,₹266,₹355
"Milton Atlantis 900 Thermosteel Water Bottle, 750 ml, Orange",home & kitchen,Kitchen Storage & Containers,https://m.media-amazon.com/images/I/41OMZbNAEwL._AC_UL320_.jpg,https://www.amazon.in/Milton-Atlantis-900-Thermosteel-Water-Bottle/dp/B07DCWMRX8/ref=sr_1_181?qid=1679212745&s=kitchen&sr=1-181,4.3,"2,369",₹810,₹980
FLIPZON 4 Layer Multipurpose Plastic Storage Organizer Slim Rack Shelf with Wheels | Slim Slide Out Kitchen Trolley Rack H...,home & kitchen,Kitchen Storage & Containers,https://m.media-amazon.com/images/I/61hHYuhCOEL._AC_UL320_.jpg,https://www.amazon.in/Flipzon-Tier-Slim-Multipurpose-Storage/dp/B07JNMCGT3/ref=sr_1_182?qid=1679212745&s=kitchen&sr=1-182,4.0,"2,369",₹699,"₹2,999"
"Milton Atlantis 900 Thermosteel Hot and Cold Water Bottle, 750 ml Pink",home & kitchen,Kitchen Storage & Containers,https://m.media-amazon.com/images/I/71WOVmDakSL._AC_UL320_.jpg,https://www.amazon.in/Milton-Atlantis-Thermosteel-Water-Bottle/dp/B07Q2YSCYN/ref=sr_1_183?qid=1679212745&s=kitchen&sr=1-183,4.1,797,₹810,"₹1,080"
"Cello Infuse Plastic Water Bottle, 800 ml, Black,Set of 1",home & kitchen,Kitchen Storage & Containers,https://m.media-amazon.com/images/I/618CYX7Wk4L._AC_UL320_.jpg,https://www.amazon.in/Cello-Infuse-Plastic-Water-Bottle/dp/B08216FKZM/ref=sr_1_184?qid=1679212745&s=kitchen&sr=1-184,4.2,"2,028",₹149,₹249
Thermos Double Stainless Steel Wall Smart Flask Vacuum Insulated Water Bottle with LED Temperature Display | Perfect for H...,home & kitchen,Kitchen Storage & Containers,https://m.media-amazon.com/images/I/31mvHYqWy1L._AC_UL320_.jpg,https://www.amazon.in/Thermos-Insulated-Temperature-Campaign-Travelling/dp/B08QRPLQ77/ref=sr_1_185_mod_primary_new?qid=1679212745&s=kitchen&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sr=1-185,3.0,"1,044",₹235,₹999
